School Years,DISTRICT,All Count,Black Count,Hispanic Count,White Count,Black Percentage,Hispanic Percentage,White Percentage,DISTNAME
2003,243905,14951,2644,3120,8701,0.17684435823690722,0.2086816935322052,0.5819677613537556,WICHITA FALLS ISD
2003,243906,1103,130,172,750,0.11786038077969176,0.1559383499546691,0.6799637352674524,CITY VIEW ISD
2003,244901,112,1,35,71,0.008928571428571428,0.3125,0.6339285714285714,HARROLD ISD
2003,244903,2350,226,832,1268,0.09617021276595744,0.35404255319148936,0.5395744680851063,VERNON ISD
2003,244905,167,7,49,107,0.041916167664670656,0.2934131736526946,0.6407185628742516,NORTHSIDE ISD
2003,245801,70,0,70,0,0.0,1.0,0.0,CHILDREN OF THE SUN CHARTER SCHOOL
2003,245901,307,0,299,8,0.0,0.973941368078176,0.026058631921824102,LASARA ISD
2003,245902,1503,6,1445,52,0.003992015968063872,0.961410512308716,0.034597471723220224,LYFORD CISD
2003,245903,2648,6,2553,84,0.0022658610271903325,0.9641238670694864,0.03172205438066465,RAYMONDVILLE ISD
2003,245904,258,0,209,49,0.0,0.810077519379845,0.18992248062015504,SAN PERLITA ISD
2003,246902,1028,16,191,802,0.01556420233463035,0.1857976653696498,0.7801556420233463,FLORENCE ISD
2003,246904,8511,315,2247,5868,0.03701092703560098,0.2640112795206204,0.6894606979203384,GEORGETOWN ISD
2003,246905,461,21,150,290,0.0455531453362256,0.3253796095444685,0.6290672451193059,GRANGER ISD
2003,246906,1638,131,404,1086,0.07997557997557997,0.24664224664224665,0.663003663003663,HUTTO ISD
2003,246907,689,23,242,413,0.033381712626995644,0.3512336719883889,0.5994194484760522,JARRELL ISD
2003,246908,1767,20,286,1439,0.011318619128466326,0.16185625353706848,0.8143746462931523,LIBERTY HILL ISD
2003,246909,34029,3062,6894,21172,0.08998207411325634,0.20259190690293571,0.6221752035028946,ROUND ROCK ISD
2003,246911,3122,478,1509,1112,0.15310698270339526,0.4833440102498399,0.356181934657271,TAYLOR ISD
2003,246912,540,27,148,358,0.05,0.2740740740740741,0.662962962962963,THRALL ISD
2003,246913,16753,755,2674,12686,0.045066555243836924,0.1596132036053244,0.7572375096997552,LEANDER ISD
2003,246914,126,0,30,93,0.0,0.2380952380952381,0.7380952380952381,COUPLAND ISD
2003,247901,3413,65,1940,1391,0.01904482859654263,0.5684148842660416,0.4075593319660123,FLORESVILLE ISD
2003,247903,2294,20,444,1823,0.008718395815170008,0.1935483870967742,0.7946817785527462,LA VERNIA ISD
2003,247904,705,9,304,392,0.01276595744680851,0.4312056737588653,0.5560283687943263,POTH ISD
2003,247906,739,12,289,438,0.016238159675236806,0.3910690121786198,0.5926928281461434,STOCKDALE ISD
2003,248901,1281,20,831,427,0.0156128024980484,0.6487119437939111,0.3333333333333333,KERMIT ISD
2003,248902,344,4,88,251,0.011627906976744186,0.2558139534883721,0.7296511627906976,WINK-LOVING ISD
2003,249901,684,2,54,619,0.0029239766081871343,0.07894736842105263,0.904970760233918,ALVORD ISD
2003,249902,1132,13,136,963,0.011484098939929329,0.12014134275618375,0.8507067137809188,BOYD ISD
2003,249903,2200,11,554,1618,0.005,0.25181818181818183,0.7354545454545455,BRIDGEPORT ISD
2003,249904,687,1,62,621,0.001455604075691412,0.09024745269286756,0.9039301310043668,CHICO ISD
2003,249905,2716,42,689,1947,0.015463917525773196,0.2536818851251841,0.7168630338733432,DECATUR ISD
2003,249906,962,6,60,887,0.0062370062370062365,0.06237006237006236,0.9220374220374221,PARADISE ISD
2003,249908,317,2,32,280,0.006309148264984227,0.10094637223974763,0.8832807570977917,SLIDELL ISD
2003,250902,715,118,17,580,0.16503496503496504,0.023776223776223772,0.8111888111888111,HAWKINS ISD
2003,250903,1560,151,286,1111,0.0967948717948718,0.18333333333333326,0.7121794871794872,MINEOLA ISD
2003,250904,1148,55,122,967,0.04790940766550523,0.10627177700348432,0.8423344947735192,QUITMAN ISD
2003,250905,364,2,81,278,0.005494505494505495,0.2225274725274725,0.7637362637362637,YANTIS ISD
2003,250906,751,1,56,691,0.0013315579227696404,0.07456724367509987,0.9201065246338216,ALBA-GOLDEN ISD
2003,250907,1507,58,122,1303,0.038487060384870604,0.0809555408095554,0.8646317186463172,WINNSBORO ISD
2003,251901,1294,16,798,474,0.012364760432766615,0.616692426584235,0.366306027820711,DENVER CITY ISD
2003,251902,456,2,275,179,0.0043859649122807015,0.6030701754385965,0.3925438596491228,PLAINS ISD
2003,252901,2454,41,442,1952,0.016707416462917686,0.18011409942950285,0.7954360228198859,GRAHAM ISD
2003,252902,196,1,19,174,0.005102040816326529,0.09693877551020408,0.8877551020408163,NEWCASTLE ISD
2003,252903,757,28,138,580,0.036988110964332896,0.18229854689564068,0.7661822985468957,OLNEY ISD
2003,253901,3109,1,3020,85,0.000321646831778707,0.9713734319716952,0.02733998070119009,ZAPATA COUNTY ISD
2003,254901,2074,18,2033,23,0.008678881388621022,0.9802314368370298,0.011089681774349084,CRYSTAL CITY ISD
2003,254902,446,2,417,27,0.004484304932735426,0.9349775784753364,0.06053811659192825,LA PRYOR ISD
2004,1902,540,63,25,449,0.11666666666666667,0.04629629629629629,0.8314814814814815,CAYUGA ISD
2004,1903,1224,102,63,1054,0.08333333333333333,0.05147058823529412,0.8611111111111112,ELKHART ISD
2004,1904,789,125,36,625,0.15842839036755388,0.04562737642585552,0.7921419518377694,FRANKSTON ISD
2004,1906,289,43,9,235,0.14878892733564014,0.031141868512110725,0.8131487889273357,NECHES ISD
2004,1907,3314,1042,900,1339,0.31442365721182863,0.2715751357875679,0.4040434520217261,PALESTINE ISD
2004,1908,1780,301,197,1266,0.1691011235955056,0.11067415730337077,0.7112359550561798,WESTWOOD ISD
2004,1909,372,8,21,343,0.021505376344086027,0.05645161290322581,0.922043010752688,SLOCUM ISD
2004,2901,2961,50,1630,1258,0.016886187098953058,0.5504896994258697,0.4248564674096589,ANDREWS ISD
2004,3801,197,39,10,141,0.19796954314720813,0.05076142131979696,0.7157360406091371,PINEYWOODS COMMUNITY ACADEMY
2004,3801,197,39,10,141,0.19796954314720813,0.05076142131979696,0.7157360406091371,PINEYWOODS COMMUNITY ACAD
2004,3902,2351,92,477,1764,0.03913228413441089,0.2028923862186304,0.7503190131858783,HUDSON ISD
2004,3903,8248,2595,2274,3291,0.31462172647914644,0.2757032007759457,0.3990058195926285,LUFKIN ISD
2004,3904,1659,69,57,1527,0.04159132007233273,0.03435804701627486,0.9204339963833634,HUNTINGTON ISD
2004,3905,1915,279,841,791,0.14569190600522194,0.4391644908616188,0.41305483028720624,DIBOLL ISD
2004,3906,424,0,4,417,0.0,0.009433962264150943,0.983490566037736,ZAVALLA ISD
2004,3907,1691,61,202,1414,0.03607332939089297,0.11945594322885865,0.8361916026020106,CENTRAL ISD
2004,3907,1691,61,202,1414,0.03607332939089297,0.11945594322885865,0.8361916026020106,CENTRAL
2004,4901,3336,88,1117,1989,0.026378896882494004,0.33483213429256603,0.5962230215827338,ARANSAS COUNTY ISD
2004,5901,534,3,22,509,0.005617977528089888,0.041198501872659166,0.9531835205992508,ARCHER CITY ISD
2004,5902,857,3,25,827,0.003500583430571762,0.02917152858809802,0.9649941656942824,HOLLIDAY ISD
2004,5903,52,1,12,39,0.019230769230769232,0.2307692307692308,0.75,MEGARGEL ISD
2004,5904,476,0,101,375,0.0,0.21218487394957986,0.7878151260504201,WINDTHORST ISD
2004,6902,372,1,25,343,0.0026881720430107533,0.06720430107526881,0.922043010752688,CLAUDE ISD
2004,7901,514,0,433,81,0.0,0.8424124513618677,0.1575875486381323,CHARLOTTE ISD
2004,7902,1259,5,735,512,0.003971405877680699,0.5837966640190627,0.4066719618745036,JOURDANTON ISD
2004,7904,1538,3,1110,415,0.0019505851755526656,0.7217165149544863,0.26983094928478546,LYTLE ISD
2004,7905,3487,36,2230,1201,0.010324060797246916,0.6395182104961284,0.34442213937482075,PLEASANTON ISD
2004,7906,1685,8,1398,271,0.004747774480712166,0.829673590504451,0.16083086053412465,POTEET ISD
2004,8901,2134,296,374,1450,0.1387066541705717,0.17525773195876287,0.6794751640112465,BELLVILLE ISD
2004,8902,2377,352,778,1226,0.1480858224652924,0.3273033235170383,0.515776188472865,SEALY ISD
2004,8903,859,128,300,430,0.1490104772991851,0.3492433061699651,0.5005820721769499,BRAZOS ISD
2004,9901,1473,19,989,460,0.012898845892735914,0.6714188730482009,0.3122878479293958,MULESHOE ISD
2004,10901,340,7,48,282,0.020588235294117647,0.1411764705882353,0.8294117647058824,MEDINA ISD
2004,10902,2653,26,552,2046,0.00980022615906521,0.20806633999246132,0.7712024123633622,BANDERA ISD
2004,11901,7499,783,2545,4074,0.1044139218562475,0.3393785838111748,0.5432724363248433,BASTROP ISD
2004,11902,3076,417,1382,1252,0.13556566970091027,0.44928478543563066,0.4070221066319896,ELGIN ISD
2004,11904,1895,194,360,1329,0.10237467018469656,0.1899736147757256,0.7013192612137203,SMITHVILLE ISD
2004,11905,239,2,77,156,0.008368200836820083,0.32217573221757323,0.6527196652719666,MCDADE ISD
2004,12901,652,30,101,516,0.04601226993865031,0.1549079754601227,0.7914110429447853,SEYMOUR ISD
2004,13801,196,7,131,51,0.03571428571428571,0.6683673469387755,0.2602040816326531,ST MARY'S ACADEMY CHARTER SCHOOL
2004,13901,3752,109,2810,801,0.029051172707889126,0.7489339019189766,0.2134861407249467,BEEVILLE ISD
2004,13902,155,4,85,64,0.025806451612903226,0.5483870967741935,0.4129032258064516,PAWNEE ISD
2004,13903,382,4,178,199,0.010471204188481676,0.4659685863874346,0.5209424083769634,PETTUS ISD
2004,13905,713,13,463,237,0.0182328190743338,0.6493688639551192,0.332398316970547,SKIDMORE-TYNAN ISD
2004,14801,161,57,35,58,0.3540372670807453,0.21739130434782608,0.36024844720496896,RICHARD MILBURN ALTER HIGH SCHOOL
2004,14801,161,57,35,58,0.3540372670807453,0.21739130434782608,0.36024844720496896,RICHARD MILBURN ACADEMY-KILLEEN
2004,14801,161,57,35,58,0.3540372670807453,0.21739130434782608,0.36024844720496896,RICHARD MILBURN ALTER HIGH SCHOOL-
2004,14801,161,57,35,58,0.3540372670807453,0.21739130434782608,0.36024844720496896,KILLEEN-RICHARD MILBURN ALTER HIGH
2004,14801,161,57,35,58,0.3540372670807453,0.21739130434782608,0.36024844720496896,KILLEEN-RICHARD MILBURN
2004,14802,134,63,32,37,0.4701492537313433,0.2388059701492537,0.27611940298507465,TRANSFORMATIVE CHARTER ACADEMY
2004,14802,134,63,32,37,0.4701492537313433,0.2388059701492537,0.27611940298507465,TRANSFORMATIVE CHARTER ACAD
2004,14803,144,59,37,47,0.4097222222222222,0.2569444444444444,0.3263888888888889,PRIORITY CHARTER SCHOOLS
2004,14803,144,59,37,47,0.4097222222222222,0.2569444444444444,0.3263888888888889,TEMPLE EDUCATION CENTER
2004,14803,144,59,37,47,0.4097222222222222,0.2569444444444444,0.3263888888888889,TOVAS-TACTILE ORAL VISUAL ALTERNAT
2004,14803,144,59,37,47,0.4097222222222222,0.2569444444444444,0.3263888888888889,TOVAS-TACTILE ORAL VISUAL
2004,14804,58,12,15,31,0.20689655172413796,0.25862068965517243,0.5344827586206896,ORENDA CHARTER SCHOOL
2004,14804,58,12,15,31,0.20689655172413796,0.25862068965517243,0.5344827586206896,CEDAR CREST SCHOOL
2004,14804,58,12,15,31,0.20689655172413796,0.25862068965517243,0.5344827586206896,CEDAR CREST CHARTER SCHOOL
2004,14901,933,14,133,780,0.015005359056806004,0.14255091103965706,0.8360128617363344,ACADEMY ISD
2004,14902,473,87,230,153,0.1839323467230444,0.4862579281183933,0.32346723044397463,BARTLETT ISD
2004,14903,7096,416,1914,4645,0.058624577226606536,0.2697294250281849,0.6545941375422774,BELTON ISD
2004,14905,515,29,114,368,0.056310679611650476,0.22135922330097088,0.7145631067961165,HOLLAND ISD
2004,14906,32521,13128,6144,11612,0.4036776236893084,0.1889240798253436,0.3570615909719873,KILLEEN ISD
2004,14907,874,18,161,694,0.020594965675057208,0.18421052631578946,0.7940503432494279,ROGERS ISD
2004,14908,1063,8,149,890,0.007525870178739417,0.14016933207902166,0.8372530573847601,SALADO ISD
2004,14909,8104,2349,2242,3363,0.2898568608094768,0.27665350444225073,0.4149802566633761,TEMPLE ISD
2004,14910,1258,24,272,948,0.01907790143084261,0.21621621621621626,0.7535771065182829,TROY ISD
2004,15801,365,18,301,45,0.04931506849315069,0.8246575342465754,0.1232876712328767,POR VIDA ACADEMY
2004,15801,365,18,301,45,0.04931506849315069,0.8246575342465754,0.1232876712328767,POR VIDA ACAD CHARTER H S
2004,15801,365,18,301,45,0.04931506849315069,0.8246575342465754,0.1232876712328767,BLESSED SACRAMENT ACAD CHARTER H S
2004,15801,365,18,301,45,0.04931506849315069,0.8246575342465754,0.1232876712328767,BLESSED SACRAMENT ACAD
2004,15802,328,166,134,26,0.5060975609756098,0.4085365853658536,0.07926829268292683,GEORGE GERVIN ACADEMY
2004,15802,328,166,134,26,0.5060975609756098,0.4085365853658536,0.07926829268292683,BUILDING ALTERNATIVES CHARTER
2004,15803,213,15,185,13,0.07042253521126761,0.8685446009389671,0.061032863849765265,HIGGS CARTER KING GIFTED & TALENTE
2004,15803,213,15,185,13,0.07042253521126761,0.8685446009389671,0.061032863849765265,HIGGS/CARTER/KING GIFTED & TALENTE
2004,15803,213,15,185,13,0.07042253521126761,0.8685446009389671,0.061032863849765265,HIGGS CARTER KING GIFTED & TALEN
2004,15803,213,15,185,13,0.07042253521126761,0.8685446009389671,0.061032863849765265,HIGGS CARTER KING G/T
2004,15805,622,18,573,31,0.028938906752411574,0.9212218649517684,0.04983922829581994,NEW FRONTIERS PUBLIC SCHOOLS INC
2004,15805,622,18,573,31,0.028938906752411574,0.9212218649517684,0.04983922829581994,NEW FRONTIERS CHARTER SCHOOL
2004,15805,622,18,573,31,0.028938906752411574,0.9212218649517684,0.04983922829581994,NEW FRONTIERS CHARTER
2004,15805,622,18,573,31,0.028938906752411574,0.9212218649517684,0.04983922829581994,SAN ANTONIO ADVANTAGE CHARTER SCHO
2004,15806,1014,233,689,88,0.2297830374753452,0.6794871794871795,0.08678500986193294,SCHOOL OF EXCELLENCE IN EDUCATION
2004,15806,1014,233,689,88,0.2297830374753452,0.6794871794871795,0.08678500986193294,SCHOOL OF EXCELLENCE
2004,15807,694,167,394,125,0.2406340057636888,0.5677233429394812,0.18011527377521613,SOUTHWEST PREPARATORY SCHOOL
2004,15807,694,167,394,125,0.2406340057636888,0.5677233429394812,0.18011527377521613,SOUTHWEST PREPARATORY
2004,15808,381,41,244,94,0.10761154855643043,0.6404199475065617,0.2467191601049869,INSPIRE ACADEMIES
2004,15808,381,41,244,94,0.10761154855643043,0.6404199475065617,0.2467191601049869,JOHN H WOOD JR PUBLIC CHARTER DIST
2004,15808,381,41,244,94,0.10761154855643043,0.6404199475065617,0.2467191601049869,JOHN H WOOD JR CHARTER SCHOOL
2004,15808,381,41,244,94,0.10761154855643043,0.6404199475065617,0.2467191601049869,JOHN H WOOD CHARTER SCHOOL
2004,15808,381,41,244,94,0.10761154855643043,0.6404199475065617,0.2467191601049869,JOHN H WOOD CHARTER
2004,15809,424,40,364,19,0.09433962264150944,0.8584905660377359,0.04481132075471698,BEXAR COUNTY ACADEMY
2004,15809,424,40,364,19,0.09433962264150944,0.8584905660377359,0.04481132075471698,ACADEMY OF SAN ANTONIO
2004,15810,46,10,33,3,0.21739130434782608,0.7173913043478259,0.06521739130434782,CAREER PLUS LEARNING ACADEMY
2004,15810,46,10,33,3,0.21739130434782608,0.7173913043478259,0.06521739130434782,CAREER PLUS LEARNING ACAD
2004,15811,98,2,94,2,0.020408163265306117,0.9591836734693876,0.020408163265306117,LA ESCUELA DE LAS AMERICAS
2004,15811,98,2,94,2,0.020408163265306117,0.9591836734693876,0.020408163265306117,ESCUELA DE LAS AMERICAS
2004,15812,120,1,113,6,0.008333333333333333,0.9416666666666668,0.05,GEORGE I SANCHEZ CHARTER HS SAN AN
2004,15813,44,21,17,6,0.4772727272727273,0.3863636363636364,0.13636363636363635,GUARDIAN ANGEL PERFORMANCE ARTS AC
2004,15813,44,21,17,6,0.4772727272727273,0.3863636363636364,0.13636363636363635,GUARDIAN ANGEL PERFORMANCE ACADEMY
2004,15814,277,12,251,13,0.04332129963898917,0.9061371841155236,0.04693140794223827,POSITIVE SOLUTIONS CHARTER SCHOOL
2004,15814,277,12,251,13,0.04332129963898917,0.9061371841155236,0.04693140794223827,POSITIVE SOLUTIONS CHARTER
2004,15815,379,83,210,84,0.21899736147757254,0.5540897097625329,0.2216358839050132,HERITAGE ACADEMY
2004,15815,379,83,210,84,0.21899736147757254,0.5540897097625329,0.2216358839050132,RADIANCE ACADEMY OF LEARNING
2004,15815,379,83,210,84,0.21899736147757254,0.5540897097625329,0.2216358839050132,RADIANCE ACAD OF LEARNING
2004,15816,135,2,120,13,0.014814814814814815,0.8888888888888888,0.0962962962962963,ACADEMY OF CAREERS AND TECHNOLOGIE
2004,15817,387,7,357,22,0.018087855297157618,0.9224806201550388,0.05684754521963824,SAN ANTONIO CAN HIGH SCHOOL
2004,15817,387,7,357,22,0.018087855297157618,0.9224806201550388,0.05684754521963824,SAN ANTONIO CAN ACADEMY
2004,15818,308,20,248,39,0.06493506493506493,0.8051948051948052,0.1266233766233766,EAGLE ACADEMY OF SAN ANTONIO
2004,15818,308,20,248,39,0.06493506493506493,0.8051948051948052,0.1266233766233766,EAGLE PROJECT (SAN ANTONIO II)
2004,15818,308,20,248,39,0.06493506493506493,0.8051948051948052,0.1266233766233766,EAGLE PROJECT (SAII)
2004,15819,416,269,104,40,0.6466346153846154,0.25,0.09615384615384616,SHEKINAH RADIANCE ACADEMY
2004,15820,143,2,89,52,0.013986013986013986,0.6223776223776224,0.3636363636363637,SAN ANTONIO SCHOOL FOR INQUIRY & C
2004,15822,415,47,325,43,0.11325301204819276,0.7831325301204819,0.10361445783132532,JUBILEE ACADEMIES
2004,15822,415,47,325,43,0.11325301204819276,0.7831325301204819,0.10361445783132532,JUBILEE ACADEMIC CENTER
2004,15823,149,3,143,2,0.020134228187919462,0.9597315436241609,0.013422818791946308,SAN ANTONIO TECHNOLOGY ACADEMY
2004,15823,149,3,143,2,0.020134228187919462,0.9597315436241609,0.013422818791946308,SAN ANTONIO TECHNOLOGY  ACADEMY
2004,15824,88,11,71,6,0.125,0.8068181818181818,0.06818181818181818,SAN ANTONIO PREPARATORY ACADEMY
2004,15825,168,134,23,11,0.7976190476190477,0.13690476190476192,0.06547619047619048,LIGHTHOUSE CHARTER SCHOOL
2004,15901,4336,87,1248,2934,0.020064575645756456,0.2878228782287823,0.676660516605166,ALAMO HEIGHTS ISD
2004,15904,14072,73,13347,621,0.0051876065946560536,0.9484792495736214,0.044130187606594665,HARLANDALE ISD
2004,15905,12873,197,12524,137,0.015303348092907638,0.9728889924648491,0.010642429892022062,EDGEWOOD ISD
2004,15906,1087,266,137,646,0.24471021159153636,0.12603495860165592,0.594296228150874,RANDOLPH FIELD ISD
2004,15907,56812,5008,49562,2060,0.08815039076251496,0.8723861156093783,0.036259945082024916,SAN ANTONIO ISD
2004,15908,9928,146,9462,286,0.014705882352941175,0.9530620467365029,0.028807413376309432,SOUTH SAN ANTONIO ISD
2004,15909,3266,53,2676,529,0.01622780159216167,0.8193508879363135,0.1619718309859155,SOMERSET ISD
2004,15910,56008,5343,23474,25393,0.09539708613055277,0.4191186973289529,0.453381659762891,NORTH EAST ISD
2004,15911,7900,864,4031,2954,0.10936708860759492,0.510253164556962,0.3739240506329114,EAST CENTRAL ISD
2004,15912,9654,351,8358,900,0.036357986326911125,0.8657551274083282,0.09322560596643878,SOUTHWEST ISD
2004,15913,980,201,188,549,0.20510204081632646,0.19183673469387755,0.560204081632653,LACKLAND ISD
2004,15914,1249,410,254,534,0.32826261008807045,0.2033626901521217,0.4275420336269015,FT SAM HOUSTON ISD
2004,15915,71307,5170,41852,22299,0.07250340078814142,0.5869269496683355,0.3127182464554672,NORTHSIDE ISD
2004,15916,17909,4589,7496,5288,0.2562398793902507,0.4185605003071082,0.2952705343681948,JUDSON ISD
2004,15917,4675,70,3842,715,0.01497326203208556,0.8218181818181818,0.15294117647058825,SOUTHSIDE ISD
2004,16901,655,0,114,534,0.0,0.17404580152671756,0.815267175572519,JOHNSON CITY ISD
2004,16902,958,16,274,667,0.016701461377870562,0.2860125260960334,0.6962421711899791,BLANCO ISD
2004,17901,159,0,23,130,0.0,0.14465408805031446,0.8176100628930818,BORDEN COUNTY ISD
2004,18901,1148,36,254,851,0.0313588850174216,0.22125435540069685,0.7412891986062717,CLIFTON ISD
2004,18902,534,35,142,353,0.06554307116104867,0.2659176029962547,0.6610486891385767,MERIDIAN ISD
2004,18903,149,1,64,84,0.006711409395973154,0.42953020134228187,0.5637583892617449,MORGAN ISD
2004,18904,557,17,93,445,0.03052064631956912,0.16696588868940754,0.7989228007181328,VALLEY MILLS ISD
2004,18905,255,4,89,162,0.015686274509803918,0.34901960784313724,0.6352941176470588,WALNUT SPRINGS ISD
2004,18906,148,0,21,124,0.0,0.14189189189189189,0.8378378378378378,IREDELL ISD
2004,18907,317,0,21,296,0.0,0.06624605678233439,0.9337539432176656,KOPPERL ISD
2004,18908,103,0,11,92,0.0,0.10679611650485436,0.8932038834951457,CRANFILLS GAP ISD
2004,19901,948,253,65,624,0.2668776371308017,0.06856540084388185,0.6582278481012658,DEKALB ISD
2004,19902,1095,241,30,811,0.22009132420091326,0.0273972602739726,0.7406392694063927,HOOKS ISD
2004,19903,479,31,6,437,0.06471816283924843,0.012526096033402923,0.9123173277661796,MAUD ISD
2004,19905,1349,317,31,978,0.23498888065233506,0.022979985174203115,0.7249814677538917,NEW BOSTON ISD
2004,19906,1066,42,8,1006,0.039399624765478425,0.0075046904315197,0.9437148217636022,REDWATER ISD
2004,19907,5691,2844,276,2505,0.499736425935688,0.0484976278334212,0.4401686874011597,TEXARKANA ISD
2004,19908,2717,1284,35,1386,0.47258005152742,0.012881854987118146,0.5101214574898786,LIBERTY-EYLAU ISD
2004,19909,578,0,6,562,0.0,0.010380622837370242,0.9723183391003459,SIMMS ISD
2004,19910,146,1,2,142,0.00684931506849315,0.0136986301369863,0.9726027397260274,MALTA ISD
2004,19911,352,7,9,329,0.01988636363636364,0.02556818181818182,0.9346590909090908,RED LICK ISD
2004,19912,1915,161,45,1651,0.08407310704960835,0.023498694516971282,0.8621409921671018,PLEASANT GROVE ISD
2004,19913,86,0,1,60,0.0,0.011627906976744186,0.6976744186046512,HUBBARD ISD
2004,19914,119,3,0,116,0.025210084033613446,0.0,0.9747899159663864,LEARY ISD
2004,20901,12068,475,4751,6564,0.0393602916804773,0.3936857805767319,0.5439177991382168,ALVIN ISD
2004,20902,6453,985,2112,3281,0.15264218193088486,0.3272896327289633,0.5084456841779017,ANGLETON ISD
2004,20904,741,0,149,584,0.0,0.20107962213225367,0.7881241565452092,DANBURY ISD
2004,20905,13077,1305,4969,6588,0.09979353062629044,0.3799801177640131,0.503785271851342,BRAZOSPORT ISD
2004,20906,2092,389,304,1392,0.1859464627151052,0.14531548757170173,0.6653919694072657,SWEENY ISD
2004,20907,3116,503,601,1974,0.16142490372272145,0.1928754813863928,0.6335044929396663,COLUMBIA-BRAZORIA ISD
2004,20908,13011,1634,2931,7351,0.12558604257935593,0.2252709246022596,0.5649834755207133,PEARLAND ISD
2004,20910,169,3,66,100,0.017751479289940832,0.3905325443786982,0.591715976331361,DAMON ISD
2004,21802,72,23,33,16,0.3194444444444444,0.4583333333333333,0.2222222222222222,EAGLE ACADEMY OF BRYAN
2004,21802,72,23,33,16,0.3194444444444444,0.4583333333333333,0.2222222222222222,EAGLE PROJECT (BRYAN)
2004,21803,131,29,60,41,0.22137404580152675,0.4580152671755725,0.31297709923664124,BRAZOS SCHOOL FOR INQUIRY & CREATI
2004,21803,131,29,60,41,0.22137404580152675,0.4580152671755725,0.31297709923664124,BRAZOS SCHOOL FOR INQUIRY
2004,21901,7900,937,1003,5224,0.11860759493670885,0.1269620253164557,0.6612658227848102,COLLEGE STATION ISD
2004,21902,14104,3526,5374,5105,0.25,0.3810266591038004,0.3619540555870675,BRYAN ISD
2004,22004,194,0,150,42,0.0,0.7731958762886598,0.21649484536082475,TERLINGUA CSD
2004,22901,1130,15,693,414,0.01327433628318584,0.6132743362831858,0.3663716814159292,ALPINE ISD
2004,22902,67,0,58,9,0.0,0.8656716417910447,0.13432835820895522,MARATHON ISD
2004,22903,19,2,8,9,0.10526315789473684,0.42105263157894735,0.4736842105263158,SAN VICENTE ISD
2004,23902,234,5,70,159,0.021367521367521368,0.29914529914529914,0.6794871794871795,SILVERTON ISD
2004,24801,52,0,52,0,0.0,1.0,0.0,ENCINO SCHOOL
2004,24901,1641,0,1575,64,0.0,0.959780621572212,0.039000609384521635,BROOKS COUNTY ISD
2004,24901,1641,0,1575,64,0.0,0.959780621572212,0.039000609384521635,BROOKS ISD
2004,25901,1166,77,163,921,0.0660377358490566,0.13979416809605488,0.7898799313893653,BANGS ISD
2004,25902,3592,251,1197,2128,0.06987750556792872,0.3332405345211581,0.5924276169265034,BROWNWOOD ISD
2004,25904,219,4,65,150,0.0182648401826484,0.2968036529680365,0.6849315068493149,BLANKET ISD
2004,25905,284,4,17,260,0.014084507042253518,0.05985915492957746,0.9154929577464788,MAY ISD
2004,25906,203,0,17,186,0.0,0.08374384236453201,0.916256157635468,ZEPHYR ISD
2004,25908,191,6,29,155,0.031413612565445025,0.1518324607329843,0.8115183246073299,BROOKESMITH ISD
2004,25909,1284,13,179,1072,0.010124610591900313,0.1394080996884735,0.8348909657320872,EARLY ISD
2004,26901,1893,253,444,1185,0.13365029054410987,0.23454833597464345,0.6259904912836767,CALDWELL ISD
2004,26902,690,192,114,379,0.2782608695652174,0.16521739130434782,0.5492753623188406,SOMERVILLE ISD
2004,26903,497,174,102,220,0.3501006036217304,0.2052313883299799,0.4426559356136821,SNOOK ISD
2004,27903,3079,38,606,2398,0.012341669373173108,0.19681714842481324,0.7788242936018188,BURNET CISD
2004,27903,3079,38,606,2398,0.012341669373173108,0.19681714842481324,0.7788242936018188,BURNET CONS ISD
2004,27904,3689,65,1123,2457,0.01761995120628897,0.30441854161019244,0.6660341555977229,MARBLE FALLS ISD
2004,28902,4466,351,2340,1744,0.07859381997313032,0.5239587998208688,0.3905060456784595,LOCKHART ISD
2004,28903,1612,142,831,630,0.0880893300248139,0.5155086848635235,0.3908188585607941,LULING ISD
2004,28906,211,14,79,118,0.06635071090047394,0.3744075829383886,0.5592417061611374,PRAIRIE LEA ISD
2004,29901,4276,103,2328,1669,0.02408793264733396,0.5444340505144996,0.3903180542563143,CALHOUN COUNTY ISD
2004,29901,4276,103,2328,1669,0.02408793264733396,0.5444340505144996,0.3903180542563143,CALHOUN CO ISD
2004,30901,399,0,36,359,0.0,0.09022556390977443,0.8997493734335841,CROSS PLAINS ISD
2004,30902,1492,26,106,1346,0.01742627345844504,0.07104557640750671,0.9021447721179624,CLYDE CISD
2004,30902,1492,26,106,1346,0.01742627345844504,0.07104557640750671,0.9021447721179624,CLYDE CONS ISD
2004,30903,377,0,66,307,0.0,0.17506631299734748,0.8143236074270557,BAIRD ISD
2004,30906,508,9,57,441,0.017716535433070866,0.1122047244094488,0.8681102362204725,EULA ISD
2004,31802,180,2,168,8,0.011111111111111113,0.9333333333333332,0.04444444444444445,EAGLE ACADEMY OF BROWNSVILLE
2004,31802,180,2,168,8,0.011111111111111113,0.9333333333333332,0.04444444444444445,EAGLE PROJECT (BROWNSVILLE)
2004,31901,45857,57,44832,805,0.0012429945264626993,0.9776479054451884,0.017554571821096016,BROWNSVILLE ISD
2004,31903,17011,121,14930,1844,0.007113044500617249,0.8776673916877314,0.10840044676973724,HARLINGEN CISD
